video_id,channel_id,channel_name,title,url,published_at,views,likes,comments,duration_seconds,tier,age_hours,age_bucket,velocity,baseline_velocity,breakout_ratio,capped_breakout,breakout_label,baseline_confidence,baseline_source,trend_id,trend_name,anime_title,manager_value,manager_note
_ERz9uM8ZuU,UC3CsnODwi0m_v5_TWfbuIxg,Foxy Anime Explained TV,#aestheic,https://www.youtube.com/watch?v=_ERz9uM8ZuU,2026-07-16T15:05:32+00:00,46,,,31,general,2.56,0_6h,18.0,11.16,1.613,1.613,above_average,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
WUbQvuULN_o,UCMAiGOsPV8Py40MpGUys3eg,AniPulse,A Poor Boy Bullied by Everyone But He’s Hiding a Legendary Power!😱🔥| Anime Recap,https://www.youtube.com/watch?v=WUbQvuULN_o,2026-07-16T14:31:11+00:00,104,5,,6387,general,3.13,0_6h,33.25,33.25,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
fYmJqsjUsJI,UC4f5vtmKj7yxdceaKSXQCSQ,Reclivo,အသုံးမကျသူလို့ စွန့်ပစ်ခံခဲ့ရပေမယ့် နဂါးတွေရဲ့အရှင် ဖြစ်လာခဲ့တယ်,https://www.youtube.com/watch?v=fYmJqsjUsJI,2026-07-16T13:00:37+00:00,2015,263,8,3387,general,4.64,0_6h,434.54,434.54,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
IgmDYvIj7ks,UC3CsnODwi0m_v5_TWfbuIxg,Foxy Anime Explained TV,#aestheic,https://www.youtube.com/watch?v=IgmDYvIj7ks,2026-07-16T12:05:15+00:00,24,,,41,general,5.56,0_6h,4.32,11.16,0.387,0.387,below_average,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
8BAkZdJH4XA,UC3CsnODwi0m_v5_TWfbuIxg,Foxy Anime Explained TV,#aestheic,https://www.youtube.com/watch?v=8BAkZdJH4XA,2026-07-16T11:05:16+00:00,54,,,41,general,6.56,6_24h,8.23,4.2,1.958,1.958,above_average,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
LeY2LXxH0JA,UC3CsnODwi0m_v5_TWfbuIxg,Foxy Anime Explained TV,#aestheic,https://www.youtube.com/watch?v=LeY2LXxH0JA,2026-07-16T09:05:01+00:00,36,,,41,general,8.56,6_24h,4.2,4.2,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
IdVefG1I_cg,UC3CsnODwi0m_v5_TWfbuIxg,Foxy Anime Explained TV,#aestheic,https://www.youtube.com/watch?v=IdVefG1I_cg,2026-07-16T07:05:16+00:00,38,,,41,general,10.56,6_24h,3.6,4.2,0.856,0.856,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
z9mYSxQpn2Q,UC4f5vtmKj7yxdceaKSXQCSQ,Reclivo,ကိုယ့်ကို သတ်လိုက်တဲ့သူရဲ့စွမ်းရည်ကို ကူးယူနိုင်တဲ့စနစ်နဲ့ ရှယ်ကြမ်းတဲ့ MC,https://www.youtube.com/watch?v=z9mYSxQpn2Q,2026-07-16T05:30:17+00:00,17049,1234,30,5836,general,12.14,6_24h,1404.06,1404.06,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
wO676ClVdig,UCtFlvUxd8NArttrz2JDFumg,Senpai Anime Recaps,Chainsaw Man Anime Recap | The Craziest Devil Hunter Story,https://www.youtube.com/watch?v=wO676ClVdig,2026-07-16T00:00:18+00:00,17,,1,889,general,17.64,6_24h,0.96,0.96,1.0,1.0,normal,very_low,channel_median,trend_chainsaw_man,Chainsaw Man Season 2 / Reze Arc,Chainsaw Man,high,High interest when multiple channels cover same arc within 72h.
alZAGZBKZbk,UClx1kQGY6iPobgDtq5cIIFA,King Kasper,Chainsaw Man Explained in 10 Minutes,https://www.youtube.com/watch?v=alZAGZBKZbk,2026-07-15T15:51:42+00:00,147,19,5,704,general,25.79,24_72h,5.7,5.7,1.0,1.0,normal,very_low,channel_median,trend_chainsaw_man,Chainsaw Man Season 2 / Reze Arc,Chainsaw Man,high,High interest when multiple channels cover same arc within 72h.
9XR5u65i6O8,UC4f5vtmKj7yxdceaKSXQCSQ,Reclivo,ရိုးရိုးသာမန်ဘဝကနေ နတ်ဘုရားအဆင့်ကို တက်လှမ်းခြင်း - Altar System ရဲ့ လျှို့ဝှက်ချက်,https://www.youtube.com/watch?v=9XR5u65i6O8,2026-07-15T13:00:05+00:00,1163,60,,2172,general,28.65,24_72h,40.6,63.77,0.637,0.637,below_average,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
YHLSjXIbxWI,UC4f5vtmKj7yxdceaKSXQCSQ,Reclivo,ဖန်ဆင်းရှင်ကို ပြန်လည်ပုန်ကန်ကြသော ကမ္ဘာငယ်လေး,https://www.youtube.com/watch?v=YHLSjXIbxWI,2026-07-15T05:30:22+00:00,4171,299,10,1472,general,36.14,24_72h,115.41,63.77,1.81,1.81,above_average,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
lz7R4CSbrMg,UC4f5vtmKj7yxdceaKSXQCSQ,Reclivo,ကုန်တင်ကားမှသည် အဆုံးမဲ့ ဆင့်ကဲပြောင်းလဲလာသော စက်ရုပ်နတ်ဘုရား,https://www.youtube.com/watch?v=lz7R4CSbrMg,2026-07-14T05:30:25+00:00,3835,243,1,2230,general,60.14,24_72h,63.77,63.77,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
346saR6-GdQ,UC4f5vtmKj7yxdceaKSXQCSQ,Reclivo,Pixel ကမ္ဘာတစ်ခုလုံးကို ထိန်းချုပ်နိုင်တဲ့ လူတစ်ယောက်ဖြစ်လာသောအခါ...,https://www.youtube.com/watch?v=346saR6-GdQ,2026-07-13T05:30:12+00:00,1876,137,3,1555,general,84.14,3_7d,22.3,22.3,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
hVbxUzgfT-A,UC9TcxKSIC7rlXJnWKjafImw,パブエネチャンネル,テキナス的なチェンソーマン振り返り配信,https://www.youtube.com/watch?v=hVbxUzgfT-A,2026-07-13T00:28:13+00:00,1762,31,3,5631,general,89.18,3_7d,19.76,19.76,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
vQVQ2GDZ4nM,UCTSrWGuXbKmVXpNRC7KYOJA,JAX Shadow Panels,𝗜𝗴𝗿𝗶𝘀 𝗕𝗲𝗰𝗮𝗺𝗲 𝗦𝘂𝗻𝗴 𝗝𝗶𝗻-𝗪𝗼𝗼'𝘀 𝗣𝗲𝗿𝘀𝗼𝗻𝗮𝗹 𝗧𝘂𝘁𝗼𝗿 😂📚 | 𝗦𝗼𝗹𝗼 𝗟𝗲𝘃𝗲𝗹𝗶𝗻𝗴#shorts#trendingshorts,https://www.youtube.com/watch?v=vQVQ2GDZ4nM,2026-07-16T17:28:28+00:00,20,5,,34,priority,0.17,0_6h,10.0,10.0,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
zWOaBHTgmk0,UCmooFGAW0w78uuoY6KGo_-A,تنغن اوزوي المدبلج,جوجيتسو كايسن مدبلج مصري الجزء الثاني 😂🔥 | ملخص كامل الموسم الأول Jujutsu Kaisen بالعربي اجمل ,https://www.youtube.com/watch?v=zWOaBHTgmk0,2026-07-16T10:00:06+00:00,32,9,13,514,priority,7.65,6_24h,4.19,4.19,1.0,1.0,normal,very_low,channel_median,trend_jjk,Jujutsu Kaisen Current Arc,Jujutsu Kaisen,high,Evergreen high-volume topic; breakout depends on episode timing.
wvmjIa2Zxe0,UC5T6VsmA3NYsQd6HFjSqBIg,AMV EDIT ,JUJUTSU KAISEN (S1 EP-10) || GOJO INTRODUCED NANAMI FUNNY WAY#jujutsukaisen#gojo#attitude#viral#new,https://www.youtube.com/watch?v=wvmjIa2Zxe0,2026-07-16T02:00:46+00:00,208,9,1,500,priority,15.63,6_24h,13.3,13.3,1.0,1.0,normal,very_low,channel_median,trend_jjk,Jujutsu Kaisen Current Arc,Jujutsu Kaisen,high,Evergreen high-volume topic; breakout depends on episode timing.
VtwbeL2rllg,UCdsGp0e4-DkWfmcbKEIBBHQ,Sleepy 編,Mahoraga! | Song: Montagem Gerreiro | JJK edit #jujutsukaisen #jujutsukaisenedit #jjk #mahoraga,https://www.youtube.com/watch?v=VtwbeL2rllg,2026-07-15T14:00:21+00:00,2812,,29,23,priority,27.64,24_72h,101.73,101.73,1.0,1.0,normal,very_low,channel_median,trend_jjk,Jujutsu Kaisen Current Arc,Jujutsu Kaisen,high,Evergreen high-volume topic; breakout depends on episode timing.
